order_id,order_purchase_timestamp,year,month,day,weekday,date_id
c49AEG0cULpz,2017-05-30 09:39:34,2017,5,30,Tuesday,8378
IUnYzEfVnzAS,2018-07-19 11:12:30,2018,7,19,Thursday,8379
bQZLnu9levbN,2018-01-22 10:18:40,2018,1,22,Monday,8380
r9iEW8VU0Xyo,2018-05-08 17:34:41,2018,5,8,Tuesday,8381
DeV2Ha6jgbPq,2017-05-09 22:14:40,2017,5,9,Tuesday,8382
Zm66tj5Y4Rbb,2017-12-03 10:42:38,2017,12,3,Sunday,8383
gPoGRqvoQgyH,2017-11-19 13:22:30,2017,11,19,Sunday,8384
7gJpHgGkd7tU,2018-05-05 21:14:48,2018,5,5,Saturday,8385
puoZVBHo8srE,2018-03-05 18:13:30,2018,3,5,Monday,8386
Ikk3zasRoW56,2017-11-28 14:06:10,2017,11,28,Tuesday,8387
KGI2xzIuQPiK,2017-11-09 09:37:49,2017,11,9,Thursday,8388
krehvOEa8fN4,2018-03-15 22:02:24,2018,3,15,Thursday,8389
ZCu5Nd2wQouR,2017-10-18 01:02:25,2017,10,18,Wednesday,8390
CtP4HqiLFBB5,2018-06-26 11:20:44,2018,6,26,Tuesday,8391
KCApK8C333IB,2018-08-16 13:08:15,2018,8,16,Thursday,8392
DFsalSO8EgyB,2017-12-21 11:22:27,2017,12,21,Thursday,8393
UvjrfiiZGqBf,2017-05-21 20:42:09,2017,5,21,Sunday,8394
kAijJt3zKS6f,2017-11-19 11:12:02,2017,11,19,Sunday,8395
xAeJWIjVvg0C,2018-05-06 20:14:45,2018,5,6,Sunday,8396
nqCaO2CvlLwx,2017-11-12 01:17:53,2017,11,12,Sunday,8397
nRrXYEQeWw9b,2018-08-15 12:18:13,2018,8,15,Wednesday,8398
k5ZuT6TFHO7H,2018-01-04 12:26:07,2018,1,4,Thursday,8399
UpgQjGghSzqy,2017-09-11 11:41:16,2017,9,11,Monday,8400
7DTdsleH7Gh1,2018-01-19 18:52:29,2018,1,19,Friday,8401
dM06EvE3wqTc,2018-06-13 13:33:41,2018,6,13,Wednesday,8402
Nfg6Us3XO1lZ,2018-01-04 00:48:26,2018,1,4,Thursday,8403
oSZVuQ6veId4,2018-03-06 22:52:07,2018,3,6,Tuesday,8404
ZYoaQanO2aVh,2017-07-25 02:10:14,2017,7,25,Tuesday,8405
ckpJ5OsRfpaK,2017-03-15 01:20:06,2017,3,15,Wednesday,8406
okf3UEJmzy3O,2018-08-22 09:16:14,2018,8,22,Wednesday,8407
YIYgckVFr17Q,2017-10-24 12:16:02,2017,10,24,Tuesday,8408
encxTVTIGdAS,2018-07-05 11:49:09,2018,7,5,Thursday,8409
1DhLLbLALcek,2018-05-22 11:32:20,2018,5,22,Tuesday,8410
vytFg7lOkb6Q,2018-06-14 02:19:01,2018,6,14,Thursday,8411
bWg8QIpCFjbw,2018-06-20 20:10:06,2018,6,20,Wednesday,8412
wwYbuicVBUbG,2017-09-05 18:21:26,2017,9,5,Tuesday,8413
vxIP9YT1p7Yp,2017-12-20 19:40:54,2017,12,20,Wednesday,8414
n8DKpvc3SETO,2018-03-07 17:48:18,2018,3,7,Wednesday,8415
biqT7YwDAVL2,2018-08-27 14:39:21,2018,8,27,Monday,8416
8qcwD7NHU3j6,2018-01-04 17:54:28,2018,1,4,Thursday,8417
yNZec1NOPO8z,2018-03-10 13:49:08,2018,3,10,Saturday,8418
OIe1bDR36adm,2017-07-17 22:44:21,2017,7,17,Monday,8419
IGLRr3ZlzVgI,2017-11-11 16:59:40,2017,11,11,Saturday,8420
zhMGTrDW7rT4,2017-12-02 23:22:55,2017,12,2,Saturday,8421
jVv8XojWOq5G,2018-08-06 00:14:08,2018,8,6,Monday,8422
fMQIuUc8LZut,2017-08-07 08:52:22,2017,8,7,Monday,8423
hLMGkc8IBZlC,2017-11-26 22:59:43,2017,11,26,Sunday,8424
CRaO42WHkAxr,2017-11-07 17:46:23,2017,11,7,Tuesday,8425
r650ljO6vcbv,2018-01-30 14:33:57,2018,1,30,Tuesday,8426
b4Mwfg6fEwsz,2018-02-08 02:43:53,2018,2,8,Thursday,8427
gaEm6OS0Twuo,2017-03-28 22:02:18,2017,3,28,Tuesday,8428
JFsibDyaobFM,2018-01-07 15:40:11,2018,1,7,Sunday,8429
T6d7sZrJkMyr,2018-04-19 11:27:47,2018,4,19,Thursday,8430
jxBj0e8Zy91H,2018-07-05 23:04:11,2018,7,5,Thursday,8431
SSeap5x5gQN1,2018-02-19 13:29:36,2018,2,19,Monday,8432
u1k6o4dtzhT5,2018-05-18 10:33:52,2018,5,18,Friday,8433
8F5JAgnEgiB8,2017-09-16 13:21:47,2017,9,16,Saturday,8434
QVu0AyfcLGJe,2017-10-17 13:06:29,2017,10,17,Tuesday,8435
NBowdBqIBmEd,2017-10-17 23:40:15,2017,10,17,Tuesday,8436
PBNXmWRUDitV,2017-11-17 19:42:29,2017,11,17,Friday,8437
T6gNoY5Od1UE,2017-12-31 10:42:54,2017,12,31,Sunday,8438
gsde3EdDspLQ,2017-11-13 15:19:44,2017,11,13,Monday,8439
YiNd6TmM1OcE,2018-05-09 00:25:48,2018,5,9,Wednesday,8440
zeMsYKn0FvwC,2017-11-22 23:59:40,2017,11,22,Wednesday,8441
s8mQoVkV6iga,2018-08-03 20:02:18,2018,8,3,Friday,8442
zPi8S8akHTuw,2017-10-10 16:24:23,2017,10,10,Tuesday,8443
bdd5KFNsLnG4,2017-02-26 14:56:42,2017,2,26,Sunday,8444
jhfiyzwUAoCw,2017-09-10 22:42:54,2017,9,10,Sunday,8445
HYAsM2MntIfq,2018-03-14 23:01:45,2018,3,14,Wednesday,8446
8n030LpAKkWI,2018-01-16 21:53:11,2018,1,16,Tuesday,8447
a4JDcPpDrMXe,2017-05-27 17:37:37,2017,5,27,Saturday,8448
HeQB4v7iYO3T,2018-08-18 08:17:21,2018,8,18,Saturday,8449
j3RmsF49rBKd,2017-09-18 14:31:42,2017,9,18,Monday,8450
ARa1An1LL97F,2018-05-29 11:33:14,2018,5,29,Tuesday,8451
uQsLiU7Wph5T,2018-08-09 14:28:54,2018,8,9,Thursday,8452
Yi4d69I4d1GZ,2017-12-01 12:43:52,2017,12,1,Friday,8453
vbfi3fpTnlcd,2018-07-31 16:21:04,2018,7,31,Tuesday,8454
WKvsmzNGzCEd,2018-08-07 13:57:31,2018,8,7,Tuesday,8455
74j6haefkRKH,2017-05-12 16:32:39,2017,5,12,Friday,8456
LOSn063tqLez,2017-11-16 12:26:30,2017,11,16,Thursday,8457
iy3ww0mLV6NG,2017-12-12 19:08:00,2017,12,12,Tuesday,8458
wp0cdsar7RPP,2017-02-09 09:23:21,2017,2,9,Thursday,8459
STZISaHEwZLn,2018-08-25 14:20:27,2018,8,25,Saturday,8460
P7cZWLdVmj4y,2018-05-16 22:00:18,2018,5,16,Wednesday,8461
VHyn43XUWjLe,2017-04-18 03:01:38,2017,4,18,Tuesday,8462
i8K4NgKxB26z,2017-02-07 17:57:14,2017,2,7,Tuesday,8463
Scnt5KZBP28c,2018-02-04 13:52:54,2018,2,4,Sunday,8464
2wOQRIxxVqN2,2018-01-14 22:46:04,2018,1,14,Sunday,8465
TNfZRrLtxusH,2018-01-03 12:37:22,2018,1,3,Wednesday,8466
UA87Q6ox4COP,2017-06-10 18:27:07,2017,6,10,Saturday,8467
chXkwn4Fnh98,2017-04-12 12:17:08,2017,4,12,Wednesday,8468
Ei3cqHr75l28,2017-11-16 13:19:25,2017,11,16,Thursday,8469
Y8MDRNSY1mun,2017-09-26 21:32:17,2017,9,26,Tuesday,8470
DYU96RQtijtQ,2018-01-09 20:28:04,2018,1,9,Tuesday,8471
FCPLtvA4I34P,2017-08-02 14:19:54,2017,8,2,Wednesday,8472
ijt67bxqiI61,2017-02-08 19:45:37,2017,2,8,Wednesday,8473
I9z5aj9Ifeju,2018-08-08 15:35:21,2018,8,8,Wednesday,8474
rdBuLtlbvBiP,2017-08-17 00:26:37,2017,8,17,Thursday,8475
R68OuBB03pN8,2017-11-10 19:57:05,2017,11,10,Friday,8476
pnbOXGWt3Hn8,2018-08-03 14:22:25,2018,8,3,Friday,8477
8vGCYyzZiAWe,2017-10-06 10:35:22,2017,10,6,Friday,8478
jsrbbtE4Nqqq,2018-01-01 22:37:33,2018,1,1,Monday,8479
x4dnCrJAzjhQ,2018-02-26 16:49:57,2018,2,26,Monday,8480
pNsS6yeMtHwY,2017-09-19 20:57:40,2017,9,19,Tuesday,8481
6IbBdp9t41WT,2018-08-07 00:47:40,2018,8,7,Tuesday,8482
Mg0CkK7i9qLs,2017-01-27 14:59:17,2017,1,27,Friday,8483
pFCi37LtNVBK,2018-02-14 22:24:28,2018,2,14,Wednesday,8484
YlwcHVrmKoxO,2018-02-20 15:22:53,2018,2,20,Tuesday,8485
zNZABt3bK63O,2017-10-31 00:48:08,2017,10,31,Tuesday,8486
JV0qdmXDyBKd,2018-06-08 20:40:52,2018,6,8,Friday,8487
7O80X4AMxGGI,2018-05-16 16:50:24,2018,5,16,Wednesday,8488
4xdAnpcIsOxG,2018-04-19 10:20:15,2018,4,19,Thursday,8489
Ptdv38wo6uNv,2017-07-11 15:43:54,2017,7,11,Tuesday,8490
5RHqFQLJGKic,2018-03-17 16:17:21,2018,3,17,Saturday,8491
bh2eZnifqi7i,2018-03-15 15:36:55,2018,3,15,Thursday,8492
jryIPXdUfMT0,2017-06-27 13:55:29,2017,6,27,Tuesday,8493
PsQmNXXFmaxl,2018-02-04 17:40:46,2018,2,4,Sunday,8494
arMp6m8JSzdE,2018-06-18 15:51:10,2018,6,18,Monday,8495
dn63Zo6Tpt1E,2017-11-13 08:53:34,2017,11,13,Monday,8496
TFintQaKBN3f,2017-11-07 21:05:18,2017,11,7,Tuesday,8497
X2jLPAPJraNq,2017-12-02 13:39:00,2017,12,2,Saturday,8498
osgG0rSuLM9i,2018-04-15 15:55:01,2018,4,15,Sunday,8499
IAL4Z8oSbuIB,2017-07-16 12:26:05,2017,7,16,Sunday,8500
R5NJrAog3QoG,2018-07-31 14:50:52,2018,7,31,Tuesday,8501
vtev9iXXR6ze,2018-01-02 22:12:48,2018,1,2,Tuesday,8502
HCk1XzYCS5UW,2018-05-02 12:17:02,2018,5,2,Wednesday,8503
GW7uevDltPD2,2017-07-07 16:25:41,2017,7,7,Friday,8504
C7XR3vuPNgHh,2018-05-16 21:25:09,2018,5,16,Wednesday,8505
rcvKCFBTggKC,2018-01-14 07:03:49,2018,1,14,Sunday,8506
NF3AWvipRv43,2017-11-08 15:13:33,2017,11,8,Wednesday,8507
f3FS4hKVTttv,2017-10-03 16:41:47,2017,10,3,Tuesday,8508
UDFo3xEr2cph,2017-09-20 22:48:10,2017,9,20,Wednesday,8509
aUlLOhPCDyPa,2017-11-24 15:41:32,2017,11,24,Friday,8510
YEqYA5vKWL62,2017-06-12 11:43:39,2017,6,12,Monday,8511
fnrls5DFPYhr,2017-09-12 14:40:50,2017,9,12,Tuesday,8512
UePNWHd1BkbK,2018-05-04 13:52:00,2018,5,4,Friday,8513
sM420SH9M9nq,2017-07-17 08:44:24,2017,7,17,Monday,8514
ac8uTAGfC82K,2017-10-16 15:08:15,2017,10,16,Monday,8515
pWfQms2RX8hp,2018-02-07 09:52:44,2018,2,7,Wednesday,8516
Op3ug6gj4Xb7,2017-08-17 13:19:30,2017,8,17,Thursday,8517
X0QZmaGLBwyZ,2018-07-26 14:26:07,2018,7,26,Thursday,8518
j6HT0xvMmsyG,2018-04-07 20:03:59,2018,4,7,Saturday,8519
V5t3mO87R9LK,2018-06-05 14:38:19,2018,6,5,Tuesday,8520
7JvzeeiOmWMM,2018-05-15 18:54:39,2018,5,15,Tuesday,8521
8aevJHVpmw3Y,2018-05-19 22:49:36,2018,5,19,Saturday,8522
zIXksulJOCNR,2017-12-06 15:26:09,2017,12,6,Wednesday,8523
Njvfe3TaCxSE,2018-08-15 15:52:47,2018,8,15,Wednesday,8524
VJDiE5HeD1OS,2017-04-15 19:03:36,2017,4,15,Saturday,8525
suM1lEnFKnHJ,2017-10-26 18:51:09,2017,10,26,Thursday,8526
hHw2OVNe5wu1,2017-12-10 18:43:03,2017,12,10,Sunday,8527
bPetZElk2O6x,2018-03-07 22:38:02,2018,3,7,Wednesday,8528
vXkxwx4E53Wi,2018-04-22 16:02:31,2018,4,22,Sunday,8529
nsTwTqYXt9CP,2017-04-08 11:57:18,2017,4,8,Saturday,8530
lDmAVUvw3yNY,2018-07-28 17:16:14,2018,7,28,Saturday,8531
QNz9CcdRlcLc,2018-03-21 10:26:40,2018,3,21,Wednesday,8532
HZl7xtUEEsMm,2017-06-06 18:09:37,2017,6,6,Tuesday,8533
j0v0CecDAHqc,2018-06-19 13:20:51,2018,6,19,Tuesday,8534
SAXcZCkpfH2V,2017-07-17 22:29:36,2017,7,17,Monday,8535
Wmz2YVotdNzQ,2017-08-10 12:44:46,2017,8,10,Thursday,8536
CXFxPOBedkvi,2018-01-30 16:10:05,2018,1,30,Tuesday,8537
zDxxZue3FpsX,2017-07-07 15:24:27,2017,7,7,Friday,8538
QFssDFdt2XPR,2018-03-04 16:29:24,2018,3,4,Sunday,8539
8AtbohWHAyVJ,2018-02-14 14:52:59,2018,2,14,Wednesday,8540
WHwsvqYKW7ac,2017-07-05 14:13:23,2017,7,5,Wednesday,8541
14Uk4WlNg2Fl,2017-09-14 19:29:37,2017,9,14,Thursday,8542
xolXxmAurbie,2018-08-02 12:06:13,2018,8,2,Thursday,8543
VltsSaulmpUY,2017-03-02 12:33:10,2017,3,2,Thursday,8544
N4iDGLPP24DG,2018-06-05 21:07:26,2018,6,5,Tuesday,8545
C0YXhLJRhOxY,2018-08-03 08:38:13,2018,8,3,Friday,8546
EGdkgSPr52RP,2017-10-05 22:00:49,2017,10,5,Thursday,8547
3VPqhTbOiwoM,2018-05-09 14:14:06,2018,5,9,Wednesday,8548
kaGa3AQ8NfLx,2017-06-13 11:33:59,2017,6,13,Tuesday,8549
ADG9YJZbNpra,2018-08-22 18:03:39,2018,8,22,Wednesday,8550
L923XMS3Q1SL,2018-07-18 19:23:53,2018,7,18,Wednesday,8551
yjTyU7pyPl95,2018-02-24 21:24:32,2018,2,24,Saturday,8552
4mNkefwiv4dD,2018-01-17 06:15:52,2018,1,17,Wednesday,8553
LjhuHRYAi7vo,2017-12-05 13:56:10,2017,12,5,Tuesday,8554
NTvnmL8C3Zl8,2017-01-31 16:59:03,2017,1,31,Tuesday,8555
KdPD6yyHRa7T,2017-10-08 19:20:19,2017,10,8,Sunday,8556
HorDhSEFCE56,2018-08-23 11:50:26,2018,8,23,Thursday,8557
UI4pDXoPcl6g,2018-05-17 16:40:12,2018,5,17,Thursday,8558
6hFIDI8D9qp5,2017-06-19 16:56:09,2017,6,19,Monday,8559
ABvRJRUytLTb,2018-05-21 21:50:47,2018,5,21,Monday,8560
AFOF5yAQJMzm,2018-07-15 17:25:45,2018,7,15,Sunday,8561
qZEkfGEQT2ta,2017-04-11 09:24:49,2017,4,11,Tuesday,8562
iwhvn5UWG7r4,2017-12-26 20:50:28,2017,12,26,Tuesday,8563
YP4un0O25qf6,2017-09-24 20:14:30,2017,9,24,Sunday,8564
RgXYjMkBy51I,2017-12-24 19:46:42,2017,12,24,Sunday,8565
6f5ggvJWlCub,2018-08-02 21:00:24,2018,8,2,Thursday,8566
USPPT77OWNhN,2018-03-29 00:21:32,2018,3,29,Thursday,8567
bSyRd1rdXsfO,2018-05-01 21:12:49,2018,5,1,Tuesday,8568
TIxbQKZpVz2v,2017-10-24 15:15:58,2017,10,24,Tuesday,8569
BeuRtTcSjYQF,2018-05-11 14:52:58,2018,5,11,Friday,8570
pG7QIYKDj6d2,2018-02-21 16:41:48,2018,2,21,Wednesday,8571
G4SOblJuRh0J,2018-02-06 13:07:55,2018,2,6,Tuesday,8572
x4A4U1AbAOjS,2017-07-20 10:18:48,2017,7,20,Thursday,8573
prgEegMSYGV5,2018-08-15 10:14:58,2018,8,15,Wednesday,8574
ERrLlTt95FQB,2017-05-06 21:09:38,2017,5,6,Saturday,8575
aNTYu3l5JRNT,2018-04-19 13:17:43,2018,4,19,Thursday,8576
etVhVf5Il2GC,2017-01-26 18:54:48,2017,1,26,Thursday,8577
7ehHeoZa6nO6,2018-02-21 12:00:32,2018,2,21,Wednesday,8578
SJqIbTKnH0iI,2017-09-26 17:48:04,2017,9,26,Tuesday,8579
sdHrViyVegDX,2017-06-13 17:01:29,2017,6,13,Tuesday,8580
fqG8OQxZDWjP,2018-02-26 19:33:50,2018,2,26,Monday,8581
ZyankiBEFJd0,2018-01-16 17:42:39,2018,1,16,Tuesday,8582
ZZtqcZLtjgEa,2017-11-26 16:50:52,2017,11,26,Sunday,8583
SRf40FchmAmf,2018-03-19 13:20:23,2018,3,19,Monday,8584
zEuaMAyXD8v0,2017-12-31 10:36:04,2017,12,31,Sunday,8585
WJNfyki05u9q,2017-10-17 14:42:28,2017,10,17,Tuesday,8586
U90ud4WaDifp,2018-01-08 22:10:35,2018,1,8,Monday,8587
epBDqKQHusf4,2018-02-13 16:53:29,2018,2,13,Tuesday,8588
1cD0U1ntD7Xh,2017-08-26 18:56:54,2017,8,26,Saturday,8589
MgwNeV0Vk3cS,2018-01-12 23:07:35,2018,1,12,Friday,8590
1s0l8l6LVQQg,2017-06-25 13:48:09,2017,6,25,Sunday,8591
CRoR3mdvFibS,2018-01-23 16:09:34,2018,1,23,Tuesday,8592
EZUjO8KTByPl,2018-06-12 00:17:26,2018,6,12,Tuesday,8593
Pxsg0NLRf4Pf,2017-05-06 19:32:23,2017,5,6,Saturday,8594
spcWYQI9YFFt,2017-11-06 11:36:06,2017,11,6,Monday,8595
iB2yFg1pkUGq,2018-08-14 16:03:12,2018,8,14,Tuesday,8596
SaNjN1Mc8CcD,2017-04-08 09:16:02,2017,4,8,Saturday,8597
nLakqHc5bvcF,2017-06-08 13:59:17,2017,6,8,Thursday,8598
OhWMwnY7S1oB,2017-05-05 03:45:32,2017,5,5,Friday,8599
rSVLrLXD5AmK,2017-10-02 21:39:37,2017,10,2,Monday,8600
StnwJXwFj0DR,2017-03-06 09:44:32,2017,3,6,Monday,8601
a0y2kiZ5YOsL,2018-05-12 23:23:09,2018,5,12,Saturday,8602
3HvwE4NzCAig,2018-05-07 22:18:27,2018,5,7,Monday,8603
6Fg9G75Y7scb,2017-06-29 17:33:02,2017,6,29,Thursday,8604
yQD2uFm4Rghw,2018-05-16 16:47:20,2018,5,16,Wednesday,8605
6OGCItxiBMJb,2017-07-21 17:20:29,2017,7,21,Friday,8606
pRyfyreKngyt,2017-11-26 14:41:13,2017,11,26,Sunday,8607
2btuFYd8jREd,2017-03-29 20:01:55,2017,3,29,Wednesday,8608
LVPsnSJt5vub,2018-05-21 13:24:44,2018,5,21,Monday,8609
uxbPCodzNd1e,2017-06-07 22:00:11,2017,6,7,Wednesday,8610
jClRAA1ytYSZ,2017-10-10 19:07:55,2017,10,10,Tuesday,8611
fndJDs01GVFD,2018-07-09 11:29:18,2018,7,9,Monday,8612
MDa2H9m0mXH8,2018-07-16 12:58:39,2018,7,16,Monday,8613
nWHQdWFieFVU,2017-03-28 20:33:27,2017,3,28,Tuesday,8614
ZxK4FE5xkwDN,2017-08-17 21:15:13,2017,8,17,Thursday,8615
ABh4h4CK2uDv,2018-02-06 10:36:57,2018,2,6,Tuesday,8616
ycN6fvbgcyjb,2017-03-09 14:58:08,2017,3,9,Thursday,8617
SwcLUv7PQrFS,2018-03-02 08:46:17,2018,3,2,Friday,8618
VF9o17URsm87,2017-06-13 17:10:36,2017,6,13,Tuesday,8619
ONF6mmhMxOYo,2018-01-30 10:47:31,2018,1,30,Tuesday,8620
wVTqyHmSZwax,2017-11-29 10:08:46,2017,11,29,Wednesday,8621
MAF4xJuG0nsS,2017-07-23 15:56:36,2017,7,23,Sunday,8622
hhSUTb7Cobaz,2018-06-16 12:20:53,2018,6,16,Saturday,8623
fJKcXVdwiIMS,2018-07-27 13:12:48,2018,7,27,Friday,8624
moKU0Aafj2Wu,2017-11-06 21:54:35,2017,11,6,Monday,8625
mERiUvPhSxZi,2017-07-17 13:33:21,2017,7,17,Monday,8626
C0HRJqJNJX6i,2018-03-10 10:48:11,2018,3,10,Saturday,8627
tRUUIGs7jpCe,2018-04-19 14:42:19,2018,4,19,Thursday,8628
zGPsrJESqlZj,2018-04-20 17:21:55,2018,4,20,Friday,8629
MdIV118NnRAw,2017-11-14 03:16:49,2017,11,14,Tuesday,8630
6RMZvXm70rOa,2017-09-06 09:49:37,2017,9,6,Wednesday,8631
23Vf0p79WHGR,2017-03-24 22:56:33,2017,3,24,Friday,8632
6T6rcQZ3xTA1,2018-01-16 15:47:41,2018,1,16,Tuesday,8633
W33SfbYT4ehf,2017-09-13 17:36:07,2017,9,13,Wednesday,8634
EIV8qCV6w33B,2018-01-07 10:58:17,2018,1,7,Sunday,8635
Qy68IYRyboaK,2017-06-02 11:39:49,2017,6,2,Friday,8636
w3PXOvXEQSVr,2017-12-17 15:38:02,2017,12,17,Sunday,8637
VH9wM8PB8EOq,2017-06-11 20:03:52,2017,6,11,Sunday,8638
LhHDDP94xHKy,2017-11-06 09:25:35,2017,11,6,Monday,8639
WfYRqmMriNO8,2018-03-19 09:30:21,2018,3,19,Monday,8640
hMK6phlD9Bbh,2017-12-18 11:01:21,2017,12,18,Monday,8641
H1fN9mZgcOO2,2017-12-06 10:46:30,2017,12,6,Wednesday,8642
RoUuAPXi2StE,2017-01-24 11:24:20,2017,1,24,Tuesday,8643
oCYZCWxh2Rsu,2018-03-06 12:07:08,2018,3,6,Tuesday,8644
d0ZG1ee5JXvP,2018-04-05 10:33:22,2018,4,5,Thursday,8645
sualwkyAxWHw,2018-02-02 08:15:32,2018,2,2,Friday,8646
oFc3ATPnZrsG,2018-01-13 21:08:59,2018,1,13,Saturday,8647
KYqC3uSlqd28,2017-11-19 14:42:35,2017,11,19,Sunday,8648
nM4iWCR4WTmY,2018-01-02 13:23:45,2018,1,2,Tuesday,8649
sntYnUqirbsR,2017-02-14 16:25:43,2017,2,14,Tuesday,8650
gCuC1nHWO09G,2018-02-25 09:01:17,2018,2,25,Sunday,8651
4RgehGvriawm,2018-07-16 06:54:37,2018,7,16,Monday,8652
uLmoM5CLBOr2,2017-05-24 16:55:59,2017,5,24,Wednesday,8653
6Hz2iX49SkDm,2018-07-23 12:20:12,2018,7,23,Monday,8654
stBAbjcsSu9m,2017-11-24 09:58:26,2017,11,24,Friday,8655
UNbeYDiKNCm4,2017-11-19 14:05:00,2017,11,19,Sunday,8656
h9n248ojBy6y,2018-01-14 20:37:27,2018,1,14,Sunday,8657
CGr0X1Tuo9Dc,2018-01-01 17:17:13,2018,1,1,Monday,8658
Z9wfk5F191vt,2017-05-01 16:35:12,2017,5,1,Monday,8659
hUB2hLR1v3aI,2017-08-21 16:14:39,2017,8,21,Monday,8660
nCDVACrqL9uC,2018-05-11 16:51:46,2018,5,11,Friday,8661
JDU7pBOMzcpA,2017-01-27 14:59:17,2017,1,27,Friday,8662
bJ6E64ddYPmY,2018-08-08 11:48:41,2018,8,8,Wednesday,8663
rsI79DAknajc,2018-03-10 10:41:30,2018,3,10,Saturday,8664
EyQpyqfYa1po,2017-11-25 00:59:07,2017,11,25,Saturday,8665
0TLjcRRWY9RU,2017-09-22 11:41:58,2017,9,22,Friday,8666
Y1CE4vZzYLk8,2017-05-17 21:06:56,2017,5,17,Wednesday,8667
oO4B6F8TxD2D,2018-07-24 20:08:28,2018,7,24,Tuesday,8668
IsGCeGK8rbMX,2018-01-13 00:38:54,2018,1,13,Saturday,8669
1Cu60qnwwxR5,2018-04-27 13:36:40,2018,4,27,Friday,8670
ml3VqKVHOVkq,2017-11-27 22:35:44,2017,11,27,Monday,8671
UeXaudoQJmhH,2018-01-30 08:46:12,2018,1,30,Tuesday,8672
VnmWGOTAF21o,2018-01-30 15:25:29,2018,1,30,Tuesday,8673
lajflAA8cw5M,2017-11-24 14:28:06,2017,11,24,Friday,8674
aMhfH52SK9k0,2017-06-06 19:02:52,2017,6,6,Tuesday,8675
xOg5WmFiDROo,2018-03-06 09:12:56,2018,3,6,Tuesday,8676
8hifW6u1EXWj,2018-01-19 16:34:44,2018,1,19,Friday,8677
vidGp4GlEnBN,2017-11-26 21:19:07,2017,11,26,Sunday,8678
fmOY0WS72UEW,2017-05-01 19:42:01,2017,5,1,Monday,8679
wxBk96Jr7321,2018-01-22 21:34:59,2018,1,22,Monday,8680
jHYNgtcP2zm3,2018-04-19 10:18:33,2018,4,19,Thursday,8681
BcpXnnxShlKE,2017-05-14 18:33:49,2017,5,14,Sunday,8682
WTdVhAo09Cgn,2018-02-08 17:04:10,2018,2,8,Thursday,8683
09DM9XxiGU9y,2018-04-02 10:24:47,2018,4,2,Monday,8684
YconVN8U9sto,2017-12-15 19:56:51,2017,12,15,Friday,8685
jpOUHCPkBZP5,2018-08-20 14:15:25,2018,8,20,Monday,8686
L9NPiNyym2pF,2017-11-03 21:48:54,2017,11,3,Friday,8687
YM3GtaCi5biC,2018-03-14 22:16:30,2018,3,14,Wednesday,8688
Lj23AxigOmQt,2018-04-28 21:31:30,2018,4,28,Saturday,8689
BqavLC2iuL6n,2017-07-05 01:30:09,2017,7,5,Wednesday,8690
8ugXL3tQG2Y9,2018-06-20 20:54:17,2018,6,20,Wednesday,8691
ADeWyH5TWjLB,2018-07-24 17:04:30,2018,7,24,Tuesday,8692
4c8MZvYeCdrF,2016-10-06 13:39:20,2016,10,6,Thursday,8693
TVC7005MC8DN,2018-05-22 20:33:27,2018,5,22,Tuesday,8694
zYCxSywuqVI0,2017-01-05 13:37:27,2017,1,5,Thursday,8695
V7h3mtAMgqL6,2017-06-09 11:21:48,2017,6,9,Friday,8696
90Ky0jR5UqpW,2018-01-18 13:45:02,2018,1,18,Thursday,8697
heym7dsidTXG,2017-08-30 15:37:50,2017,8,30,Wednesday,8698
sdEYo8Zy04f4,2018-02-12 20:16:39,2018,2,12,Monday,8699
Bm0BBThhbBao,2017-04-22 18:53:45,2017,4,22,Saturday,8700
23hMdVysWDeJ,2018-02-27 12:21:57,2018,2,27,Tuesday,8701
Zt5kvAvaFA6R,2018-05-28 11:02:23,2018,5,28,Monday,8702
9edvAXwoz8Jy,2018-03-26 23:50:49,2018,3,26,Monday,8703
u9tBrlVbSc4Y,2018-06-09 17:12:59,2018,6,9,Saturday,8704
qYcbKotYR64K,2017-05-29 13:43:45,2017,5,29,Monday,8705
vsMQFkUnvjwN,2018-04-20 20:37:50,2018,4,20,Friday,8706
OSdC4uHgkmR6,2017-06-18 19:42:59,2017,6,18,Sunday,8707
U0QZVrHnmzef,2018-02-18 12:41:01,2018,2,18,Sunday,8708
YlDEiVJncxms,2017-11-05 12:31:17,2017,11,5,Sunday,8709
ykJmjsgiqUso,2018-05-06 23:32:46,2018,5,6,Sunday,8710
YGpByaR4moSB,2017-02-01 12:59:24,2017,2,1,Wednesday,8711
3TEZl74PkNoo,2018-07-23 19:45:46,2018,7,23,Monday,8712
ahxYhp9se3dg,2017-08-21 12:44:35,2017,8,21,Monday,8713
cxovf7GghLjR,2018-02-28 20:39:17,2018,2,28,Wednesday,8714
lpnqqXqd1NkB,2017-10-24 12:22:30,2017,10,24,Tuesday,8715
tyhXDd4MMXTg,2017-06-24 19:15:57,2017,6,24,Saturday,8716
7MZolcJsWhdf,2017-07-13 17:56:56,2017,7,13,Thursday,8717
hMjbuuHkgEHO,2018-03-19 07:49:47,2018,3,19,Monday,8718
5oaGFjoLSahL,2018-02-14 20:21:36,2018,2,14,Wednesday,8719
RtuOrXY4JNt4,2017-11-26 10:27:13,2017,11,26,Sunday,8720
Z8Yokc5LWmx5,2017-07-25 15:02:02,2017,7,25,Tuesday,8721
