customer_id,customer_city,customer_state
xMgfWGxcK7mO,pedreira,SP
1EHtIm2ynhrR,sao paulo,SP
KaVR1nR8tsuT,embu,SP
l83aOKmb4xsD,ananindeua,PA
iRAavzr1OvyA,rio de janeiro,RJ
QsBMYHo0UIBZ,fortaleza,CE
oEm7dLZpaN7Z,bebedouro,SP
opQP8OwbE1KX,taio,SC
UmXtdrTeJV5i,capitao eneas,MG
iFmERIeoeU0v,itu,SP
ggvzetLpl5iB,campinas,SP
VTUCChzuuFBz,capelinha,MG
uOlAk7agzuGs,coromandel,MG
qZ36L816KHEd,linhares,ES
KZo7eP4HgORH,niteroi,RJ
2qKD3IW79Ea8,belo horizonte,MG
Hezrq6Xpp8sd,ipatinga,MG
ldTKyReXGDdE,alianca do tocantins,TO
69q5jOkw79yI,sao pedro da aldeia,RJ
lR3cINRkN4IU,ribeirao preto,SP
1Mj9OF9ZcnHM,ribeirao das neves,MG
Pc4aXf5BlqhS,diadema,SP
cGbDNnrTyxrl,niteroi,RJ
tXOILuJLqbWy,blumenau,SC
d1Pb3PLmbsYc,aracatuba,SP
Xs5KqxNZLTki,recife,PE
f3OOXBbrFNwu,sao goncalo,RJ
2njSkuYgwKRH,ribeirao preto,SP
drsOojBcuynW,rondonopolis,MT
vjbocEsUD8Ua,rio de janeiro,RJ
yovFeKDhLSyu,poa,SP
gBzmMy9JnJid,serra,ES
AVRoVM0LM45V,santarem,PA
Kdo582HT2LcQ,sao sebastiao do paraiso,MG
AJj1lRI4QsgL,barueri,SP
KdvGxMdBaAeU,ribeirao das neves,MG
4MB7TgoMeh4o,niteroi,RJ
GE1Leokut8jD,niteroi,RJ
9IuNm6WwNPHU,rio de janeiro,RJ
OEKONZBGx2r3,santo andre,SP
tVGRTrgMrUaj,curitiba,PR
YSLEaUKulC3T,betim,MG
OkAtIOYK8DUj,itobi,SP
L57zmla5FzvJ,guarulhos,SP
b1SUYgEnl7E3,sao jose dos campos,SP
s2IKERojhDdE,sao paulo,SP
wd48VaaKQvvc,belo horizonte,MG
bakfLHNosimc,sao paulo,SP
3k7JLpmFzBTU,osasco,SP
tvXJzVPX0lWr,franca,SP
5EK5ZOLcnFBT,santa luzia,MG
y6GUOKl6Q1cU,franca,SP
LqYO5GicYcyw,itatiba,SP
m06vLIBGw75T,uniao da vitoria,PR
7yzZ533SIdSL,sao paulo,SP
BiUxDflpCFqf,osasco,SP
A3hY5mwBaxo3,foz do iguacu,PR
zcla9KkDZfpC,passo fundo,RS
5iEUvlhY59QT,lorena,SP
youGJCWdYDRC,sao caetano do sul,SP
WKQUIDO0ji4o,lucas do rio verde,MT
nw4VvCc0zae2,foz do iguacu,PR
Ky2xbfZBitXD,indaiatuba,SP
XROjgOOeM5EG,mato leitao,RS
TEIMBXos1Af2,natal,RN
cTTsdG9KbtSa,rio de janeiro,RJ
7212YfMSNgEy,rio de janeiro,RJ
gRwVtYOAn07Y,recife,PE
gikqkein9kDL,sao paulo,SP
2Auw4TODnsBF,jundiai,SP
eArDxku19Jyy,pelotas,RS
CIvSB9ObvyAW,nova iguacu,RJ
AMyvHV0JOU7g,itapolis,SP
Zu0yBuaU7yYs,rio de janeiro,RJ
mi63dFxFRMLq,rio de janeiro,RJ
pSrBDW6mrtnt,campinas,SP
k1ozYFDEG5qx,rio grande,RS
3e2lQQOaJfpl,tatui,SP
3XABZUOBOtEN,santo angelo,RS
fyKF81fSaHbC,sao jose dos campos,SP
beoize3duSL0,barbacena,MG
qbxDgWVTfZBc,junco do serido,PB
1VqsplkPeOoS,valinhos,SP
vpJ5gDDEUgyf,sao paulo,SP
bdwiWqXiWe3y,sao paulo,SP
brXJgFCtpfK9,dom eliseu,PA
E4cuvQfvYYlD,uberaba,MG
v5avk8hzg7q6,mar vermelho,AL
hqoBHiyFCrBf,guarulhos,SP
RyKrEHDsWVou,guarulhos,SP
FoarSM2sh9iU,ibirama,SC
DVZbUTLyY2Yk,brusque,SC
Ay23ZKAEEn0V,uniao,PI
qbpsor8aPRBS,torres,RS
kVbYkGmjCAvA,barra,BA
OJwHP7xFw5gu,sao bernardo do campo,SP
VsWVxgjLTowq,recife,PE
YZtoV86dAEn4,saquarema,RJ
2rRo5PeKvamX,guarulhos,SP
DtO2JYEZ3H4F,sao bernardo do campo,SP
eMJmghe5K6Md,sao paulo,SP
KV5FU0wZV5Hy,sao paulo,SP
UfMsQ86RddED,louveira,SP
YTXL7V4kTS24,brasilia,DF
jW6oQyTfqfet,rio de janeiro,RJ
UOL7fI1Gfh0x,itu,SP
1FTbT4cAQPpG,santos,SP
E5V1KE5dX7VB,candeias,BA
pG0ZkfAxLYhQ,rio de janeiro,RJ
cet3tL9hPM6W,piracicaba,SP
hfauJrvqtwdx,sao paulo,SP
TGdNAqRIQsV2,sao paulo,SP
cGvCRXbSN0hG,belo horizonte,MG
L6BB5G2mMjB5,cruzeiro,SP
3VLVRdGvK1Oo,santa adelia,SP
ZhXhLWa5R2PB,gravatai,RS
CxXb6JITrCTW,cafelandia,SP
DHW439SoyP0D,sao paulo,SP
nnhsHqtbFF8t,rio de janeiro,RJ
3ZoNirEkZdGL,mogi das cruzes,SP
WFDtvLgHmuqO,feira de santana,BA
zltwdN0dHLPe,januaria,MG
ehqA6loKKMBu,araraquara,SP
WEq6n9vVbm7t,goiania,GO
7vP9QQbZ5dJc,curitiba,PR
D2k8oKu4GVVI,timoteo,MG
XYBWer6BGj1c,correia pinto,SC
9b0nf1LtvVFG,salvador,BA
gFXFkMSbSJq5,avare,SP
dQ8mOXVeYXGT,sao paulo,SP
lLrycGxtEoYG,nova iguacu,RJ
37BFZ30fRjvw,diadema,SP
ALLewK4QkzAB,tambau,SP
Yl2GhzkkChds,brasilia,DF
LulqeybaQfXP,birigui,SP
qjyG2gD0Mybo,fortaleza,CE
zmXFWv3RwBsL,sao paulo,SP
n0CRaCjtGwDs,belo horizonte,MG
e6gGYMCUmM9y,sao paulo,SP
HeACylLaxF05,palotina,PR
Ez8tnfhEb4vD,juiz de fora,MG
W0YElIywNdmi,santa cruz do capibaribe,PE
aShEwwWi4cGz,rio de janeiro,RJ
jawFFFaUXXLo,sao paulo,SP
NiFmFUc2PMZD,rio de janeiro,RJ
3n4Hou5UqZfA,sao paulo,SP
yCBHizOXZbbD,pouso alegre,MG
EOUU3NXbUewK,ipatinga,MG
2GhGljy5x9jW,curitiba,PR
p5z5uw5TVoKV,joacaba,SC
G76eUB5DVKcn,sao sebastiao do rio verde,MG
xNpzPTqoFY8f,indaiatuba,SP
vcBFzxv0j9DP,sinop,MT
SFgGWNvW4qhC,itu,SP
bOCQPaGtElVr,belo horizonte,MG
HQSPnOf75VRF,sao paulo,SP
Isgv3cJfmXTz,joinville,SC
ddznKPJrryfJ,ipatinga,MG
8YP0HR2rrnbu,sao paulo,SP
NS7dbLOFRkg1,sao paulo,SP
orGcVzpk5dV2,guaruja,SP
QH1WetHywhGT,taboao da serra,SP
Zk8c1fMys1oE,juazeiro do norte,CE
pvBflbX4SSyY,patos de minas,MG
PANmTOotg0Pa,abreu e lima,PE
4qlqD10Gx67T,esperantina,PI
MVJIkB0ujriH,sao paulo,SP
LqM3vWpWbbD0,belo horizonte,MG
pg3Ib5PFW6TN,rio doce,MG
9t1jrOQQQDWC,caldas novas,GO
tVdhmTRkc3LF,rio de janeiro,RJ
QuVskvESsPlh,coronel joao sa,BA
3ovA3QEghLIf,diadema,SP
BeHACXl35DkB,ipatinga,MG
1GJuXeEM1QLy,carapicuiba,SP
B38oluzvXBHL,sao paulo,SP
X4mScFTkptl7,promissao,SP
GbbtezZidU3C,francisco morato,SP
TJQ2JohuQPxf,rio de janeiro,RJ
SvjsYYxt56RQ,brasilia,DF
n1vyrymRmyNT,divino,MG
ca7bxHeIgcTA,atibaia,SP
kVL8rpZp7RDn,maua,SP
Rvu2MZ21KljJ,rio de janeiro,RJ
gVmwbT9rh7RX,petropolis,RJ
zKGzCeAYmIjs,paranagua,PR
Ar9IZjZ6jYCy,suzano,SP
zlBxhzVqcn1L,sao paulo,SP
2TLj8rS9fSxP,sao paulo,SP
CvMdSt0W0Mfw,porto alegre,RS
OVbpArjB2txj,vitoria,ES
DBtc7FvF75qN,belo horizonte,MG
2tRGG8ONmcdD,januaria,MG
Pcrlg1HsEItB,mirassol,SP
7nqz7sLqMRPL,sao paulo,SP
VfnMzkrI7kZo,morro de sao paulo,BA
HVhb6VtCVM1z,paracatu,MG
Dq1rgUJPOcC5,brasilia,DF
iQwlErjYk7Fg,porto velho,RO
ckWMS8q0QgMT,itapevi,SP
NDJKp7hvYS3U,niteroi,RJ
IWsTGrvkxL29,sao bernardo do campo,SP
znDx7G4WTzD7,brasilia,DF
Du1TOry9Ay5d,atibaia,SP
DhYQtpiNXysD,osasco,SP
xOUtKGmsPgMn,juazeiro do norte,CE
7JrqFVkfy638,americana,SP
MpwSMMSsueqt,rolante,RS
Qa9pDSgr4wTz,goiania,GO
dvZ6OgTsxRLX,sao paulo,SP
IEEjfLv2xqwS,sao caetano do sul,SP
ziHd0w1wJUCT,aguas formosas,MG
YQnrhve3Cnb7,pelotas,RS
hwaxit2w00JA,taboao da serra,SP
88Uj0nB206ty,embu,SP
7JB6ZiZxA4vZ,curitiba,PR
8mdUIAurEohf,pelotas,RS
Xlo71mvdjo8k,sao paulo,SP
pEr7VAf8vr9l,itaocara,RJ
i27vUSqJtJI5,natal,RN
4LKUHF85tGGK,belo horizonte,MG
DCbC81WbAT4e,osorio,RS
HouewFPtexA5,sao paulo,SP
Lp4FCnmPYDdU,sao paulo,SP
Z9swSmuaQk0u,itai,SP
EHWRIKLGbk64,franca,SP
IkabAHFm5JRu,nova prata,RS
wz93pdNEMJ5S,sao paulo,SP
E0nB2FNSnbvs,sao paulo,SP
5UCWD9Ljeb2N,catu de abrantes,BA
RNCF2fl4kdFh,blumenau,SC
UucDmZIS68Dw,resende,RJ
dtLT9v7pBNp7,sao caetano do sul,SP
52KJbRKgKEPG,diadema,SP
rcHHczU0DjRY,sao paulo,SP
99IvjpUveJil,sao paulo,SP
AkCrjbgy2a2T,natal,RN
vZAU2PobZkJ6,brasilia,DF
lD2PjsR0BDAK,ijui,RS
8MgaxTLu2ZR8,osasco,SP
hCKWLE8bSrzG,mandaguari,PR
0RtHjMmhpiIN,belo horizonte,MG
TfMaILXNJkPt,sao paulo,SP
p9fOSIfd40CJ,belo horizonte,MG
5nAKBVsjDv5S,sao paulo,SP
piDOnLgRm3w2,sao paulo,SP
Vk9as6fvRwzY,rio de janeiro,RJ
lPzUd623yfKY,sao paulo,SP
saApmZoB3XQt,belo horizonte,MG
MZxsrWiCBsFr,guarulhos,SP
gKt0VsNN0uaV,sao paulo,SP
dGISIEpVbqwD,matinhos,PR
riBzgT0krfHT,conceicao da aparecida,MG
0GrTaWQ774g5,barueri,SP
pI5xWYJdgojd,piracicaba,SP
Yi6a47U2V4YI,recife,PE
gmecOdIBnGgY,valparaiso de goias,GO
hAn55YwFxM9z,campina grande do sul,PR
6CrAqg2ptNNU,vitoria,ES
UvouIoRLbeg8,campo belo,MG
0pC5ah3ScUyL,sao paulo,SP
2D4rlqxwGC34,santo angelo,RS
nFENBLqaKflX,montes claros,MG
f60DmSxfjUCU,jau,SP
q05A6VnFfcpA,curitiba,PR
okyhOoWbGfTg,sao paulo,SP
W6w9tyXhxqu6,porto alegre,RS
DshsBRmaxjeC,porto alegre,RS
phbPw2wgWWZa,tres coracoes,MG
ac63lrSm4gbo,queimados,RJ
rrHZnxw227n3,sao bernardo do campo,SP
09dkzsGnfoN5,araguari,MG
0vUNrICrX6KR,jandira,SP
WsgKLCs9DP7l,maua,SP
BZpEbSFIxUIy,sao paulo,SP
0e2gHrSUxlRg,sapucaia do sul,RS
9qkVXReiobIZ,santo andre,SP
lJIHS9my4Yas,sao paulo,SP
dCLZQqpnasSm,sao paulo,SP
WFdK4L6NwdaB,belo horizonte,MG
aXm5N4YejuVV,sao paulo,SP
NasyNECQr3Zv,santa barbara d'oeste,SP
VxaHai8O6EQ0,aracaju,SE
I068W8CSttYi,ribeirao preto,SP
lD5ayOBs72DD,sao paulo,SP
VU9e0zQ7OlUZ,osasco,SP
kzNo0RPJhrxQ,mogi mirim,SP
9ilm9UBdjJo0,novo hamburgo,RS
XbsccTdHBBLT,araraquara,SP
bvE6c2UPuDMy,aracatuba,SP
xMzGIlDTKZeA,sao paulo,SP
G1oR2BDKpxzD,congonhas,MG
i3ZC1LgDUiKr,barueri,SP
MfIGhUYkzTo0,sao paulo,SP
tMdAk0CGhXrf,joinville,SC
XxTqFRGczwaM,machado,MG
CmrSqXLYkwnh,boa ventura,RJ
ySmKjMOmfOTM,porto alegre,RS
U4Tzr77x9lDM,sao paulo,SP
c4d5GvLoFo2R,brasilia,DF
r60u35RE6F1E,moreno,PE
UsH2FEkIFqHu,sao paulo,SP
Srvzq7tycJgs,belo horizonte,MG
7K7blxL5PxPm,praia grande,SP
yl4IC8C7qpfT,rio de janeiro,RJ
5nbQ5wJh1Hho,brotas,SP
kbc5cuvi1peo,sao goncalo,RJ
v2Q8Uzggg5w9,rio de janeiro,RJ
bbYiLu2PDiDg,cajamar,SP
2hjv4VuKzjI4,pedro leopoldo,MG
TfKYFs9fvvAg,pirai,RJ
6g4cImYN5ipq,sao paulo,SP
ggE4GmkA8Oyn,olinda,PE
Y5Hcl1WUvtsd,santos,SP
7rs09MkIlekP,matipo,MG
I8tYGl8zMyCN,florianopolis,SC
3vWltwCsrxg2,rio de janeiro,RJ
WtC1jvvZtKCV,brasilia,DF
6aQPGb1CfRpu,sao paulo,SP
Q78FC9AKkEW1,sao paulo,SP
c2u4j2PHrFi8,sao paulo,SP
nGegnt8UY5bs,sao bernardo do campo,SP
GrLXZrfir0Ds,ilhabela,SP
QIHUpfGRWhOV,guaruja,SP
mNFGC8DKUf4U,teresina,PI
vozvTNUYDj1w,sao paulo,SP
sSYVyaUdafer,santo andre,SP
v2n5gy0RKBrx,rio de janeiro,RJ
3NlVoyNnZisO,rio de janeiro,RJ
p6JylTMFonbA,paraiba do sul,RJ
nxNFWAeoB30Q,santana de parnaiba,SP
o9ceZUYgscWL,sao paulo,SP
GrtC4C13ZVWz,amparo,SP
HdYZEmQYLPQZ,ponta grossa,PR
KUo9mdevYohk,sao caetano do sul,SP
8qEx0Zck0sVJ,sorocaba,SP
VyyadzRuA0tD,sao paulo,SP
CH1caIsfrwLe,rio de janeiro,RJ
1Ieema9wllJr,itaqui,RS
AVnCsw7ow30g,parnamirim,RN
G0lJmFfBtxky,arcos,MG
aKE7GjBWzLFh,jandira,SP
EspNRGaHHP8u,jau,SP
LP4rIYmbdpxs,sao paulo,SP
cmxdfbrebAj3,eldorado do sul,RS
WB1nta2Nv8Y9,xinguara,PA
MDavjbJlA9hb,aurea,RS
tARChUtrON9p,carangola,MG
bk4M59YlXoHE,salvador,BA
aqiquRxlmv6n,sao paulo,SP
l8q75Zw0IFkx,juiz de fora,MG
3aRf5YD36CGq,curitiba,PR
r809FKKINI0i,maua,SP
Wn3Si8WE8o8C,itajuba,MG
V6qsbV5fGrvV,santana do paraiso,MG
Lm6PsA29iLjV,palmeira das missoes,RS
4HkEfM9t3ACS,rio de janeiro,RJ
9s2wyf4laTs7,sinop,MT
TRXV2cpyYOZQ,ipaba,MG
d8q72eCCrGTG,alto horizonte,GO
l1GG2Uv4hq38,jundiai,SP
VE0lqyk5Quws,montes claros,MG
kdd77c3R1wbs,condado,PE
ZQUSitS60KZ0,teresopolis,RJ
c4QtinnioRJa,porto alegre,RS
HAZiIfnplCWG,nova iguacu,RJ
uyGaAl90gvDP,sao caetano do sul,SP
7g16iQYtgvvW,salvador,BA
eKqaBDqUKyeS,sao paulo,SP
9GBnfvSsZjGh,passos,MG
J8JMLMPl4i8A,sao jose dos campos,SP
ZhwDOnMPmOpj,juiz de fora,MG
kmUIKGgfijbn,sao paulo,SP
lZt4fxJmBkaZ,sao paulo,SP
mvewna7K5XsI,salvador,BA
Jouqem7xFwXh,castanheira,MT
PIvBB8fRRhIW,caete,MG
KpFp3gzEdpio,dourados,MS
PjP4YHr7vkPq,sao goncalo,RJ
QeNy45atL7rk,ibipora,PR
mNza9TQvG7yD,belo horizonte,MG
fdSxOOYctXZb,terra nova do norte,MT
F0T6EaJXLjGw,brasilia,DF
PsPGPjmCla02,praia grande,SP
tNkusr4grkIh,belo horizonte,MG
paXqSBF2YOAY,maringa,PR
YNVDPHSfxLD7,uba,MG
2HExOi9NpBUW,patrocinio,MG
RLZS7N4ID71c,planaltino,BA
Fi3qjZ0Qe2JM,carmo do paranaiba,MG
eaQfNzaBTspe,aruja,SP
IQXGJHqRcVgC,sao bernardo do campo,SP
gQa5y1EO6Xe8,praia grande,SP
a1K8sCBrhedc,macae,RJ
1SwTrvbnv1f1,porto ferreira,SP
UlhaKx8qeYbp,aracatuba,SP
Xsc00zZpHQkc,ribeirao preto,SP
krhptOPFCUT6,dourados,MS
dR76FBggYhf5,angra dos reis,RJ
0b8NVXzE5P9l,jandaia do sul,PR
IzhcjaWxferj,diadema,SP
abBrsnaAGavp,belo horizonte,MG
5jXHrDYwg44y,salvador,BA
r6xxfHeUEDsK,duque de caxias,RJ
e1oohAcXxzrx,rio de janeiro,RJ
wRXDysq7nrbA,conceicao do mato dentro,MG
nkWvRP6FGIsk,palma,MG
U1qQm02wvssV,vacaria,RS
O7XdHE2DkNoU,sao paulo,SP
8U9n1hFrjf8X,goiania,GO
MGPAe1H2lKe5,sao paulo,SP
1ehxkYddNkDB,sao bento do sul,SC
3MHircqXcWW6,brasilia,DF
eP8UlCKuRIin,brasilia,DF
qSyiTj4ufKI7,porto alegre,RS
tVggarWM5kls,candeias,MG
yJek7mXZMjmj,belo horizonte,MG
3m2kGiAFXgpy,campinas,SP
Fq4JNsGPubi6,joinville,SC
Mavf7ddeehrN,itau de minas,MG
SKschozzS90s,buritizeiro,MG
6NgaVlixZu9t,timbo,SC
4VL4CaOimTea,sao paulo,SP
yuZhNklFrexI,barueri,SP
7xDeFFNb3xHr,sao paulo,SP
V26TgZ66NDov,sao paulo,SP
2z5MZHtkkUyp,recife,PE
zYNJgDKBxFPh,penapolis,SP
Z8aWwBa1tHbN,sao paulo,SP
JzD4cQBYUVpt,belo horizonte,MG
zQVz1MMOkZKD,pirassununga,SP
x3Fye9dVHZkV,mineiros,GO
pjq8WOcihRc5,castelo,ES
QvOubKuznGUe,atibaia,SP
goRHBCuPk6aD,santos dumont,MG
EZM9oohjUlXQ,campinas,SP
bmBtetE2q1yI,sao paulo,SP
3AVMzTOHeBAE,tapiratiba,SP
LbQBbnKVl0ga,guapo,GO
X7bytw46UZPw,inocencia,MS
G2iAwMFSiUMU,louveira,SP
BuQJYON8qvFj,sao paulo,SP
FzE3NJD3kMrz,sao paulo,SP
7HBj0RDv4i75,rio de janeiro,RJ
MTWDZpOWvbty,turmalina,SP
4rUQwTKM15aJ,sao paulo,SP
Gee6DSPZPCzd,nova iguacu,RJ
2QJ6NzW24c3Q,sao paulo,SP
wVuQCQlfwBd9,santana de parnaiba,SP
65alItVwVAFq,maringa,PR
kEqg4JFXisMK,vila velha,ES
HN5P6zkjilHn,itaguai,RJ
vk0XR6Ot7LxU,pelotas,RS
Tu5woljN4rwg,anchieta,ES
hPeeORiqp0wO,itabirito,MG
itrfDowop9Op,rio claro,SP
es7X43UnpMuR,cruz alta,RS
kjJU7ahDRDDm,brasilia,DF
hCIRTxjfi4er,jardinopolis,SP
Ut1pM1Pwk3id,sao paulo,SP
auC0Vy7UhAzh,vila velha,ES
VI6Tn74AqWv4,pontal,SP
Nra6HoSgl7pk,caucaia,CE
1lEO1bvR1qjd,castelandia,GO
GUM07maTkoem,cachoeiro de itapemirim,ES
hiLZlwJt4RkR,belo horizonte,MG
QxD3UbkBG3bv,belford roxo,RJ
hfUGTwDtfyaY,ibiruba,RS
LSTXUJxWXyY3,alegre,ES
ZwjdkGxmpO19,sao joao de meriti,RJ
uPt1lH3ki4Nv,guarulhos,SP
IgjOKsUrg2Ho,sao paulo,SP
KIzaotLxmoKS,piracicaba,SP
VEfUpUyGvypw,mogi mirim,SP
D3FSHAMLHGrd,rio de janeiro,RJ
od6hWOUN7GCV,sao paulo,SP
tZ0fDT5fTdb1,belem,PA
0Go1ZjHxxq9H,itabira,MG
MSDoGtAthnvQ,porto velho,RO
DjpQvCyoCGrI,pau dos ferros,RN
ARA8OlesOXgw,mogi das cruzes,SP
pX0X10ksd5Wz,barra mansa,RJ
LFUrZSv69COE,maua,SP
Y6bcsmfZ8EgZ,rio de janeiro,RJ
w6rYZcAeFX2A,saquarema,RJ
1otj4CbpiU0H,rio de janeiro,RJ
AFbpzfCSgyKK,bauru,SP
aCcIZLtdJx6G,curitiba,PR
CMg62tpCszZJ,sao paulo,SP
eGUU5qRRlBP0,campinas,SP
ueMTT4V4rStG,maringa,PR
vGVKFGqw1JMZ,sao paulo,SP
uc36gVkJ0aYR,carangola,MG
96gfkjPuvO2B,ribeirao das neves,MG
APZww5mmONSy,rio manso,MG
InXzJasfVIOY,brasilia,DF
312LJeAhUryp,conchas,SP
LVB92NVZGS0s,sao paulo,SP
yLTI3BVg1ORY,juquia,SP
2MuFuYDZ2xC9,sao paulo,SP
6E3T25E0lDdB,vila velha,ES
lLlvIfkUSrK4,franca,SP
ImdZ1ihtZCxz,jundiai,SP
olrtAioHHMvs,sao bernardo do campo,SP
aZqr6v0fnl7q,sao goncalo,RJ
JVtNmV3shrpL,juiz de fora,MG
TeLbFi3IhduR,rio de janeiro,RJ
9DYMDf2Gwb6w,umuarama,PR
ESMfSVD4LRvT,brasilia,DF
rgn1xN1M14M7,sao lourenco,MG
M9rzUaPm6AQX,montes claros,MG
KU94JP8z0NKn,sao paulo,SP
il7TLozJOGoY,sao paulo,SP
LDlYitWDm0K1,sao paulo,SP
4FVpvRXJGENo,promissao,SP
RF7jnbefAsDd,sao jose do rio preto,SP
5L2IVGK2HPdf,ubatuba,SP
wUAnfe8VqhMO,rio de janeiro,RJ
Cj2dsjnt8W8d,fortaleza,CE
sPGm0khBXKgK,rio de janeiro,RJ
d7xI2VCooMnD,sao paulo,SP
nf7BRxQNelB5,rio de janeiro,RJ
1whwnuP8Gv3C,santana de parnaiba,SP
Wz9id8mwaXPz,lavras,MG
8IFkx8v7Anfn,campinas,SP
49GrQBBuUXgx,rio de janeiro,RJ
fpgYSAE4NwJm,artur nogueira,SP
ftqrCuy9d9ES,sao paulo,SP
WkgCMZJjwAQn,barueri,SP
jPRQBpNvNb1Z,jundiai,SP
FfDSJpwlThGC,ferraz de vasconcelos,SP
ajVkc0UeVFPP,guarulhos,SP
L5Cr1quyQisn,curitiba,PR
LlvJTDhRSDHh,itabira,MG
ouukZLhsgyb2,barueri,SP
1luTo8uhxxOM,itapema,SC
ryR7qa5iwd9d,viamao,RS
2cuXfiLAvJYn,garopaba,SC
P0Ufqm1rRZdS,maua,SP
ykFkq6m9RuDx,caxias do sul,RS
FO1TMCsbqu0t,almirante tamandare,PR
ykdtXUOiVbuB,sao paulo,SP
7Uhp7R7nnPOF,campinas,SP
i1RuMcGZJqGl,jose bonifacio,SP
weoUCeLbiM3x,cerqueira cesar,SP
KRW01rq4gQyZ,sao jose do rio preto,SP
S36xl5PTdKv7,sao paulo,SP
1AHfauToPZSj,jaragua do sul,SC
CeqZgKyD4s7M,varzea grande,MT
Z1zWITsipahe,novo hamburgo,RS
cQWmQ4UoAuez,teresina,PI
7Kx4wSSYZAII,guaruja,SP
NWFdYtsOAgBL,sao paulo,SP
1Vp6PvFXBzX3,sao paulo,SP
IkfFb2kWx4Xc,santos,SP
jkROGdeepR1W,carangola,MG
Z6peF2w8d4zI,bauru,SP
cI5DIemV03O2,florianopolis,SC
vAvZ6DpSgtbx,rio claro,SP
jlbwEtztfBoI,sao jose dos campos,SP
rGvQV6lm8VFP,rio de janeiro,RJ
6vkeUsbbxLe0,embu das artes,SP
6Jz4p1IDyhcB,belo horizonte,MG
q6NzDG2YZqrz,sao goncalo,RJ
x34I5NgbmxRK,londrina,PR
R1eUlyHtL5fz,vitoria de santo antao,PE
W14H4JjJ7zmf,sao paulo,SP
CjhEoQtwFKZw,embu das artes,SP
ZqXqiSRYZoyc,sao paulo,SP
mmiu8sgYSVRa,ipora,GO
vzJMCFQV2ds1,toledo,PR
pbR84hhOZ3ed,brasilia,DF
5DOxGHAtphAZ,sao sebastiao,SP
vAAEsU8QDYz0,pocos de caldas,MG
E4im49FTdVbI,santo antonio do descoberto,GO
RtYejZkrlTsb,rio de janeiro,RJ
ymyw2LCwxDUv,vitoria,ES
zkwZW8z5d9Rs,marechal candido rondon,PR
bHBeectNr2Lv,joao ramalho,SP
MOlcQV2zfS8c,goiania,GO
o2GI6S0SxXzK,promissao,SP
GBdFtTTtzVtv,sao paulo,SP
HYGIRydUegHs,sao carlos,SP
s5ecxGXX9ej3,rio de janeiro,RJ
0ruTm4BI01sw,bom jesus do itabapoana,RJ
EEJ1tZkQ8alW,curitiba,PR
kvszkCBWyuuf,vitoria,ES
aabd2UAhVMWd,teofilo otoni,MG
hdWu9ZPzWkTT,curitiba,PR
RJZlml3nuhTf,porto alegre,RS
WllMrahC58d6,jundiai,SP
nGl96vYWROWR,santos,SP
Mn4URRuxj38p,maringa,PR
J4yMoi0CpGVV,sao paulo,SP
32e6tmzpIn4X,araxa,MG
kV86TN9D71fa,nova friburgo,RJ
alQm1sqfDEfq,linhares,ES
zLSLdtQSzKnQ,poa,SP
UwNE6QyRdO5B,sao goncalo,RJ
rcEPOY9Qk6cR,diadema,SP
xfR8QXJUfKoV,urania,SP
obbMmK75HKxV,maua,SP
SzZw2XKy5TCT,santos,SP
QjfxQK99go9g,ribeirao preto,SP
afKg8IbtlBrp,sao jose do rio preto,SP
nJs4aGlW1PQw,pirapozinho,SP
UuofD3bM2cBq,lorena,SP
pRANa2rXNe2e,belo horizonte,MG
hEB1cj5GUY28,amparo,SP
KZDyHwNDT2Q9,rio de janeiro,RJ
iEMPeUJVHCgh,governador valadares,MG
lvvD6EtUpiXN,sao paulo,SP
ReJg05OxtRoP,guarulhos,SP
YKIUWW3ugZ45,pitangui,MG
U32amDyppfhU,recife,PE
q8gXb8jvBZYk,taubate,SP
U5VxJUziwdeJ,sao paulo,SP
lbU4bK7U0Q0v,alvorada,RS
m2ECjKz74CH0,pedregulho,SP
Rr00NeSMsTsU,sao paulo,SP
dSywNLy4odq8,montanha,ES
reGH3YWR4Uer,montes claros,MG
UQx7fF9TNIFM,belford roxo,RJ
BNaXYbeU7d00,belo horizonte,MG
jEWnYyODqafU,pato branco,PR
5SIr0jzWJlVd,rio de janeiro,RJ
tRSqMBcudKSf,brasilia,DF
vEbXxMG8SVOR,porto alegre,RS
HvVH24MRKApI,cacador,SC
FQOY4TeqOcAR,rio de janeiro,RJ
A3sWnST10Vry,araraquara,SP
AxnmXBfQYKcy,ubajara,CE
uw6lp6p5FIro,belo horizonte,MG
3j6oViDL7BCu,frederico westphalen,RS
w6PIg3l0QFVf,sao paulo,SP
96jclOQhOIMi,salvador,BA
bxNsM0R05gy8,inhambupe,BA
I25ja1JmSkO8,itaquitinga,PE
s0rZhzCuLNJO,braganca paulista,SP
GcckQcjLWTox,sao paulo,SP
5GPWVliKqsG0,limeira,SP
6V9uEkGlk857,nova friburgo,RJ
zi3Mn15vpCEq,sao paulo,SP
l1kKZT9V422s,cascavel,PR
BZlLSbmNOMPx,balsamo,SP
Qw1NR8CjwlVV,rondonopolis,MT
5eQTs7a3lciI,pouso alegre,MG
grcMJ3qLszAC,rio claro,SP
YBlQVOVi82lo,boituva,SP
Y8ok2HYQMrJQ,goianesia,GO
JtiHWiC79cfz,sao paulo,SP
pEHhKSedGP6b,lajeado,TO
